Geneid	Length
ENSMUSG00000108230	794
ENSMUSG00000107490	467
ENSMUSG00000108252	351
ENSMUSG00000107609	334
ENSMUSG00000108097	410
ENSMUSG00000107630	1195
ENSMUSG00000121699	1070
ENSMUSG00000108052	718
ENSMUSG000000299176	3271
ENSMUSG00000107584	1603
ENSMUSG00000107596	1789
ENSMUSG000000441623	10916
ENSMUSG00000140035	543
ENSMUSG00000049001	10114
ENSMUSG00000082115	387
ENSMUSG00000085689	816
ENSMUSG000000299135	9295
ENSMUSG00002075239	106
ENSMUSG00000092394	565
ENSMUSG00000036463	1406
ENSMUSG00000107649	636
ENSMUSG00000064391	100
ENSMUSG00000108100	243
ENSMUSG00000129629	493
ENSMUSG00000107695	1390
ENSMUSG00000139711	965
ENSMUSG00000121703	2628
ENSMUSG00000107653	733
ENSMUSG00000131145	351
ENSMUSG00000131113	320
ENSMUSG00000107837	166
ENSMUSG00000107631	226
ENSMUSG00000107479	2200
ENSMUSG00000107775	649
ENSMUSG00000108086	1915
ENSMUSG000000299105	8390
ENSMUSG00000062905	2833
ENSMUSG00000107710	760
ENSMUSG00000059375	2414
ENSMUSG00000091012	3191
ENSMUSG00000060699	2319
ENSMUSG00000107591	457
ENSMUSG00000115482	1923
ENSMUSG00000115467	1843
ENSMUSG00000107721	209
ENSMUSG00000108231	310
ENSMUSG00000121381	2334
ENSMUSG00000093504	900
ENSMUSG00000115170	3500
ENSMUSG00000093755	2684
ENSMUSG00000107176	423
ENSMUSG00000053442	1285
ENSMUSG000000364024	4727
ENSMUSG00000107634	2004
ENSMUSG00000084154	387
ENSMUSG00000107869	295
ENSMUSG00000064987	134
ENSMUSG00000036390	1764
ENSMUSG000000872310	11500
ENSMUSG00000107799	3622
ENSMUSG00000131070	642
ENSMUSG000000479051	465
ENSMUSG00000122120	642
ENSMUSG00000108013	396
ENSMUSG00000036371	20117
ENSMUSG00000108292	527
ENSMUSG00000129880	358
ENSMUSG000000183413	3794
ENSMUSG00000107907	924
ENSMUSG00000108000	421
ENSMUSG00000096086	582
ENSMUSG00000107508	337
ENSMUSG000000490930	2488
ENSMUSG00000105650	660
ENSMUSG00000130098	711
ENSMUSG00000051397	1735
ENSMUSG00000076501	501
ENSMUSG00000104819	1256
ENSMUSG00000104931	297
ENSMUSG00000096336	394
ENSMUSG00000106248	1055
ENSMUSG00000105464	174
ENSMUSG00000104883	331
ENSMUSG00000091268	348
ENSMUSG00000094491	374
ENSMUSG00000104843	1354
ENSMUSG00000104584	171
ENSMUSG00000106401	253
ENSMUSG00000096580	362
ENSMUSG00000076505	362
ENSMUSG00000104744	1079
ENSMUSG00000096461	353
ENSMUSG00000089157	138
ENSMUSG00000087917	136
ENSMUSG00000093906	353
ENSMUSG00000104742	353
ENSMUSG00000076508	359
ENSMUSG00000106372	346
ENSMUSG00000105005	265
ENSMUSG00000094345	358
ENSMUSG00000088245	140
ENSMUSG00000095737	353
ENSMUSG00000096632	353
ENSMUSG00000076512	377
ENSMUSG00000095497	383
ENSMUSG00000076514	363
ENSMUSG00000094872	353
ENSMUSG00000104575	353
ENSMUSG00000106098	339
ENSMUSG00000106480	334
ENSMUSG00000104532	307
ENSMUSG00000106331	677
ENSMUSG00000104934	346
ENSMUSG00000094335	404
ENSMUSG00000105306	291
ENSMUSG00000105007	612
ENSMUSG00000106630	362
ENSMUSG00000091800	302
ENSMUSG00000105363	346
ENSMUSG00000105463	362
ENSMUSG00000105163	1203
ENSMUSG00000076518	361
ENSMUSG00000095771	368
ENSMUSG00000088900	145
ENSMUSG00000093861	401
ENSMUSG00000104722	291
ENSMUSG00000105684	623
ENSMUSG00000105606	374
ENSMUSG00000105043	298
ENSMUSG00000106494	313
ENSMUSG00000076530	346
ENSMUSG00000106066	377
ENSMUSG00000105248	1511
ENSMUSG00000076522	378
ENSMUSG00000076523	375
ENSMUSG00000104832	287
ENSMUSG00000106403	339
ENSMUSG00000106187	258
ENSMUSG00000105319	299
ENSMUSG00000096515	353
ENSMUSG00000077325	133
ENSMUSG00000076525	376
ENSMUSG00000076526	347
ENSMUSG00000105817	339
ENSMUSG00000094420	359
ENSMUSG00000090781	222
ENSMUSG00000106381	272
ENSMUSG00000094902	347
ENSMUSG00000096490	347
ENSMUSG00000106318	272
ENSMUSG00000106309	481
ENSMUSG00000098814	363
ENSMUSG00000076531	351
ENSMUSG00000104995	285
ENSMUSG00000076532	358
ENSMUSG00000076533	352
ENSMUSG00000104849	185
ENSMUSG00000076534	338
ENSMUSG00000076535	362
ENSMUSG00000106124	308
ENSMUSG00000105630	353
ENSMUSG00000105267	268
ENSMUSG00000079544	286
ENSMUSG00000104838	452
ENSMUSG00000076536	378
ENSMUSG00000079543	347
ENSMUSG00000076538	347
ENSMUSG00000076557	334
ENSMUSG00000105752	346
ENSMUSG00000128388	684
ENSMUSG00000076539	358
ENSMUSG00000105539	255
ENSMUSG00000076540	348
ENSMUSG00000076541	358
ENSMUSG00000105480	200
ENSMUSG00000094315	358
ENSMUSG00000105313	303
ENSMUSG00000105462	352
ENSMUSG00000104609	347
ENSMUSG00000104712	359
ENSMUSG00000104922	242
ENSMUSG00000076543	394
ENSMUSG00000105989	200
ENSMUSG00000106387	358
ENSMUSG00000076545	402
ENSMUSG00000105968	264
ENSMUSG00000073028	352
ENSMUSG00000076547	379
ENSMUSG00000076548	348
ENSMUSG00000076549	394
ENSMUSG00000104697	354
ENSMUSG00000088675	327
ENSMUSG00000106222	238
ENSMUSG00000105110	348
ENSMUSG00000105883	358
ENSMUSG00000105747	343
ENSMUSG00000076550	352
ENSMUSG00000105323	317
ENSMUSG00000094262	352
ENSMUSG00000106216	296
ENSMUSG00000076552	382
ENSMUSG00000094006	368
ENSMUSG00000104679	358
ENSMUSG00000095633	358
ENSMUSG00000092746	291
ENSMUSG00002075625	70
ENSMUSG00000104551	336
ENSMUSG00000076555	373
ENSMUSG00000105369	305
ENSMUSG00000076556	352
ENSMUSG00000106546	209
ENSMUSG00000106016	349
ENSMUSG00000106213	308
ENSMUSG00000096833	379
ENSMUSG00000105301	303
ENSMUSG00000094319	352
ENSMUSG00000095753	367
ENSMUSG00000079542	239
ENSMUSG00000094993	394
ENSMUSG00000106298	318
ENSMUSG00000076562	352
ENSMUSG00000105725	278
ENSMUSG00000076563	360
ENSMUSG00000106256	356
ENSMUSG00000076564	377
ENSMUSG00000094094	385
ENSMUSG00000096422	401
ENSMUSG00000094433	379
ENSMUSG00000105915	327
ENSMUSG00000095007	347
ENSMUSG00000104533	359
ENSMUSG00000105955	347
ENSMUSG00000076569	347
ENSMUSG00000105451	282
ENSMUSG00000076570	347
ENSMUSG00000076571	359
ENSMUSG00000076572	341
ENSMUSG00000076573	362
ENSMUSG00002076017	110
ENSMUSG00000106226	310
ENSMUSG00000104769	365
ENSMUSG00000076575	365
ENSMUSG00000076576	366
ENSMUSG00000105781	372
ENSMUSG00000076577	368
ENSMUSG00000106192	987
ENSMUSG00000076578	375
ENSMUSG00000094356	370
ENSMUSG00002075740	110
ENSMUSG00000076580	360
ENSMUSG00000076581	371
ENSMUSG00000105727	1290
ENSMUSG00000094930	380
ENSMUSG00000076583	365
ENSMUSG00000105432	344
ENSMUSG00000095630	369
ENSMUSG00000106080	1348
ENSMUSG00000105668	367
ENSMUSG00000076586	382
ENSMUSG00000105114	989
ENSMUSG00000076587	375
ENSMUSG00000096594	370
ENSMUSG00000076589	395
ENSMUSG00000106031	1343
ENSMUSG00000120845	781
ENSMUSG00000095794	377
ENSMUSG00000076591	379
ENSMUSG00000106428	234
ENSMUSG00000094797	347
ENSMUSG00000106624	1344
ENSMUSG00000072477	272
ENSMUSG00000105687	1897
ENSMUSG00000096844	347
ENSMUSG00000104643	1346
ENSMUSG00000076594	359
ENSMUSG00000105305	1341
ENSMUSG00000106315	300
ENSMUSG00000104692	148
ENSMUSG00000105862	351
ENSMUSG00000094117	359
ENSMUSG00000105499	385
ENSMUSG00000076596	365
ENSMUSG00000095338	359
ENSMUSG00000104760	339
ENSMUSG00000076598	359
ENSMUSG00000106667	342
ENSMUSG00000095335	382
ENSMUSG00000096715	360
ENSMUSG00000094478	359
ENSMUSG00000095351	378
ENSMUSG00000095682	359
ENSMUSG00000119951	1208
ENSMUSG00000105646	9555
ENSMUSG00000076604	38
ENSMUSG00000076605	43
ENSMUSG00000076606	38
ENSMUSG00000076607	38
ENSMUSG00000076608	42
ENSMUSG00000076609	532
ENSMUSG00000128004	521
ENSMUSG00000053604	5359
ENSMUSG00000128270	476
ENSMUSG000000316685	6026
ENSMUSG00000065750	136
ENSMUSG00000105776	2449
ENSMUSG00000051896	814
ENSMUSG00000128196	581
ENSMUSG00000128347	332
ENSMUSG00000128233	775
ENSMUSG00000124585	408
ENSMUSG00000055874	1281
ENSMUSG00000137945	1014
ENSMUSG00000077369	155
ENSMUSG00000141173	2587
ENSMUSG00000107446	906
ENSMUSG000000683960	354
ENSMUSG000000544746	2164
ENSMUSG00000135172	558
ENSMUSG00000108206	1001
ENSMUSG00000128943	4633
ENSMUSG00000128983	2006
ENSMUSG00000054422	553
ENSMUSG000000550278	4546
ENSMUSG00000098623	131
ENSMUSG000000530128	1913
ENSMUSG00000107749	2855
ENSMUSG00000121300	2874
ENSMUSG00000073018	582
ENSMUSG00000053044	1483
ENSMUSG00000141171	155
ENSMUSG00000107855	825
ENSMUSG00000131842	472
ENSMUSG00000143287	842
ENSMUSG00000107959	399
ENSMUSG00000108289	1841
ENSMUSG00000108132	4443
ENSMUSG00000129379	439
ENSMUSG000000539774	3637
ENSMUSG000000022225	6783
ENSMUSG00000108211	3004
ENSMUSG00000108213	1235
ENSMUSG00000127159	405
ENSMUSG00000107460	2752
ENSMUSG000000526564	6602
ENSMUSG00000108278	3229
ENSMUSG00000107406	541
ENSMUSG000000531192	3250
ENSMUSG000000534704	8225
ENSMUSG00000108772	485
ENSMUSG00000108496	393
ENSMUSG00000108813	588
ENSMUSG00000052852	4112
ENSMUSG00000108802	2809
ENSMUSG00000108594	1264
ENSMUSG00000052962	4171
ENSMUSG00000125988	747
ENSMUSG00000108466	626
ENSMUSG000000523376	11353
ENSMUSG00000108681	794
ENSMUSG00000063884	6841
ENSMUSG00000080465	137
ENSMUSG000000495532	11871
ENSMUSG00000108305	727
ENSMUSG00000142899	738
ENSMUSG00000142977	1928
ENSMUSG00000097133	1779
ENSMUSG00000142854	3097
ENSMUSG00000108356	2631
ENSMUSG00000108344	1102
ENSMUSG00000142943	404
ENSMUSG00000108355	496
ENSMUSG000000560913	2618
ENSMUSG00000128684	1322
ENSMUSG00000101823	2613
ENSMUSG00000108709	1702
ENSMUSG00000136934	305
ENSMUSG00000108371	1184
ENSMUSG00000037621	2507
ENSMUSG00000135631	372
ENSMUSG00000135592	675
ENSMUSG00000139576	1081
ENSMUSG00000134420	1494
ENSMUSG00000134382	2351
ENSMUSG000000563708	2022
ENSMUSG00000137837	1227
ENSMUSG00000056305	2445
ENSMUSG00000108435	1205
ENSMUSG00000058706	5832
ENSMUSG00000055912	1548
ENSMUSG000000558503	2860
ENSMUSG00000137251	2376
ENSMUSG000000730020	2707
ENSMUSG000000507320	2311
ENSMUSG00000053460	3244
ENSMUSG000000539071	4486
ENSMUSG00000108591	1560
ENSMUSG00000137634	292
ENSMUSG00000138946	577
ENSMUSG00000122250	427
ENSMUSG000000526317	1690
ENSMUSG00000130926	394
ENSMUSG000000567375	2529
ENSMUSG000000566982	3560
ENSMUSG000000566664	3537
ENSMUSG00000108368	2499
ENSMUSG00000056429	5013
ENSMUSG00000092386	406
ENSMUSG00000137095	827
ENSMUSG000000557994	3924
ENSMUSG000000729991	2760
ENSMUSG00000102577	3409
ENSMUSG00000102931	1232
ENSMUSG00000102983	1281
ENSMUSG00000123553	957
ENSMUSG00000079524	793
ENSMUSG00000138018	607
ENSMUSG00000121161	1710
ENSMUSG00000104501	2802
ENSMUSG00000131106	1481
ENSMUSG00000122832	407
ENSMUSG000000552391	6325
ENSMUSG00000107610	958
ENSMUSG00000097569	3808
ENSMUSG00000079523	1276
ENSMUSG00000107661	586
ENSMUSG00000142416	682
ENSMUSG00000107546	5229
ENSMUSG000000528614	13247
ENSMUSG00000065072	196
ENSMUSG00000126206	597
ENSMUSG00000107440	2015
ENSMUSG00000126167	1029
ENSMUSG000000527385	4617
ENSMUSG00000107931	424
ENSMUSG00000142408	1590
ENSMUSG00002076411	102
ENSMUSG00000108032	905
ENSMUSG00000107408	2379
ENSMUSG00000056197	1087
ENSMUSG00000142200	968
ENSMUSG00000107639	424
ENSMUSG00000107441	3529
ENSMUSG00000129720	856
ENSMUSG00000107646	186
ENSMUSG00000118786	132
ENSMUSG00000064408	108
ENSMUSG00002075743	110
ENSMUSG00000107467	502
ENSMUSG00000097957	983
ENSMUSG00000126543	200
ENSMUSG00000107951	1942
ENSMUSG00000135308	677
ENSMUSG00000107918	969
ENSMUSG00000127384	3870
ENSMUSG00000107830	1365
ENSMUSG00000143259	360
ENSMUSG00000080824	399
ENSMUSG00000129371	349
ENSMUSG00000107880	3041
ENSMUSG00000107685	1273
ENSMUSG00002075927	112
ENSMUSG00000064490	161
ENSMUSG00000143951	504
ENSMUSG00000107770	514
ENSMUSG00000107612	475
ENSMUSG00000131990	666
ENSMUSG00000072476	2353
ENSMUSG00000107651	515
ENSMUSG000000630633	6947
ENSMUSG00000133310	860
ENSMUSG00000130133	452
ENSMUSG00000060780	3033
ENSMUSG00000108057	900
ENSMUSG00000108077	2200
ENSMUSG00000108005	4119
ENSMUSG00000107512	4832
ENSMUSG00000107917	3058
ENSMUSG00000107947	3236
ENSMUSG00000107707	1487
ENSMUSG00000107483	2795
ENSMUSG00000108102	4038
ENSMUSG00000107473	2053
ENSMUSG00000097964	1020
ENSMUSG00000108045	1236
ENSMUSG00000122029	1061
ENSMUSG00000121997	659
ENSMUSG00000071356	1142
ENSMUSG00000068341	782
ENSMUSG00000079516	825
ENSMUSG00000023140	952
ENSMUSG00000059654	904
ENSMUSG00000030017	2114
ENSMUSG00000097940	972
ENSMUSG00000108073	496
ENSMUSG00000138439	1062
ENSMUSG00000118890	164
ENSMUSG00000101720	320
ENSMUSG00000108072	2072
ENSMUSG00000107772	709
ENSMUSG00000130763	641
ENSMUSG00000107618	760
ENSMUSG00000108027	2600
ENSMUSG00000096887	449
ENSMUSG00000086739	1919
ENSMUSG000000525814	6147
ENSMUSG00000107498	2654
ENSMUSG00000107996	2026
ENSMUSG00000107905	3550
ENSMUSG00000108264	1756
ENSMUSG00000107840	1662
ENSMUSG00000108088	2487
ENSMUSG00000107826	2721
ENSMUSG00000108173	4075
ENSMUSG00000108040	2669
ENSMUSG00000129237	495
ENSMUSG00000123017	343
ENSMUSG00000107691	453
ENSMUSG00000130569	1074
ENSMUSG00000065212	159
ENSMUSG00000107419	2484
ENSMUSG00000089445	118
ENSMUSG00000108202	691
ENSMUSG00000107817	843
ENSMUSG00000108194	1522
ENSMUSG00000106154	74
ENSMUSG00000106253	78
ENSMUSG00000101404	3053
ENSMUSG00000135488	679
ENSMUSG00000135535	236
ENSMUSG000000351251	7846
ENSMUSG000000300451	5450
ENSMUSG00000107412	2519
ENSMUSG00000108288	668
ENSMUSG00000140836	2907
ENSMUSG000000351045	2805
ENSMUSG00000087136	1997
ENSMUSG00000126748	2246
ENSMUSG00000130668	516
ENSMUSG00000108224	672
ENSMUSG00000135226	1127
ENSMUSG00000107809	4153
ENSMUSG000000300432	6491
ENSMUSG00000134229	377
ENSMUSG00000131847	1598
ENSMUSG000000300426	2509
ENSMUSG00000130467	2429
ENSMUSG00000130502	1021
ENSMUSG00000107453	2516
ENSMUSG00000139904	562
ENSMUSG000000006281	5969
ENSMUSG00000090293	2229
ENSMUSG00000109556	3118
ENSMUSG00000108015	2188
ENSMUSG00000132129	845
ENSMUSG00000132231	693
ENSMUSG00000132095	403
ENSMUSG00000100291	2080
ENSMUSG00000132167	642
ENSMUSG00000132311	340
ENSMUSG00000107401	1194
ENSMUSG00000109076	1210
ENSMUSG00000124159	368
ENSMUSG000000006276	5290
ENSMUSG000000300410	2212
ENSMUSG00000107701	358
ENSMUSG00000138600	901
ENSMUSG00000107829	757
ENSMUSG00000107599	1467
ENSMUSG00000121008	2654
ENSMUSG00000068335	1977
ENSMUSG000000006931	4603
ENSMUSG00000099035	63
ENSMUSG000000683293	2946
ENSMUSG000000683281	3276
ENSMUSG00000009145	3419
ENSMUSG00000068327	1582
ENSMUSG00000103189	1518
ENSMUSG00000133986	1114
ENSMUSG000000696781	1649
ENSMUSG00000143596	1846
ENSMUSG00000034968	934
ENSMUSG00000118678	77
ENSMUSG00000107499	3173
ENSMUSG00000087578	1952
ENSMUSG000000300370	790
ENSMUSG00000121056	459
ENSMUSG00000030036	2892
ENSMUSG000000300355	2403
ENSMUSG000000300343	1594
ENSMUSG00000108109	290
ENSMUSG00000138373	1184
ENSMUSG00000129118	535
ENSMUSG000000349307	4269
ENSMUSG000000300325	4738
ENSMUSG00000030030	2221
ENSMUSG000000318657	6509
ENSMUSG00000085782	3889
ENSMUSG00000142823	533
ENSMUSG000000683233	5804
ENSMUSG00000005667	3487
ENSMUSG00000108053	2799
ENSMUSG000000431315	4794
ENSMUSG000000451605	3211
ENSMUSG000000348326	16695
ENSMUSG00000099045	107
ENSMUSG00000108780	3553
ENSMUSG000000518445	2236
ENSMUSG00000131565	370
ENSMUSG000000145544	4611
ENSMUSG000000594305	1557
ENSMUSG00000123032	954
ENSMUSG000000069061	10426
ENSMUSG00000121675	1503
ENSMUSG00000108484	989
ENSMUSG00000108660	4180
ENSMUSG00000123072	913
ENSMUSG00002076019	323
ENSMUSG00000108609	902
ENSMUSG00000136398	2423
ENSMUSG00000136436	1354
ENSMUSG00000125048	686
ENSMUSG00000014542	2471
ENSMUSG00000034783	1522
ENSMUSG00000085794	5597
ENSMUSG00002076206	187
ENSMUSG00002076237	466
ENSMUSG00002075910	194
ENSMUSG00000034777	1242
ENSMUSG00000128143	2008
ENSMUSG00000087995	97
ENSMUSG00000128068	650
ENSMUSG00000006269	4381
ENSMUSG00000099354	1767
ENSMUSG00000014747	1739
ENSMUSG000000147484	4088
ENSMUSG00000139855	1391
ENSMUSG00000108525	378
ENSMUSG000000347444	4676
ENSMUSG000000458965	6335
ENSMUSG00000141311	473
ENSMUSG00000077332	130
ENSMUSG00000108107	547
ENSMUSG00000107644	766
ENSMUSG000000300166	15808
ENSMUSG00000108750	2223
ENSMUSG00000079501	1002
ENSMUSG00000107991	364
ENSMUSG00000107682	2228
ENSMUSG00000107534	2159
ENSMUSG000000337886	8328
ENSMUSG00000108142	1084
ENSMUSG00000087001	3757
ENSMUSG00000107538	2386
ENSMUSG00000139152	1134
ENSMUSG00000107797	902
ENSMUSG00000123076	797
ENSMUSG00000133059	2263
ENSMUSG00000133100	894
ENSMUSG00000133144	219
ENSMUSG00000122607	321
ENSMUSG00000107926	351
ENSMUSG00000136458	194
ENSMUSG000000634153	5352
ENSMUSG000000337697	15133
ENSMUSG00000098142	1008
ENSMUSG00000108012	424
ENSMUSG00000107629	394
ENSMUSG00002076773	255
ENSMUSG00000081669	528
ENSMUSG00000130367	853
ENSMUSG00000107409	544
ENSMUSG00000107536	142
ENSMUSG00000128191	384
ENSMUSG00000107925	362
ENSMUSG00000072952	5126
ENSMUSG00000107769	577
ENSMUSG000000337350	3545
ENSMUSG00000141552	2086
ENSMUSG00000072950	148
ENSMUSG00000107922	940
ENSMUSG00000089262	116
ENSMUSG00000121376	3437
ENSMUSG00000068303	605
ENSMUSG00000133219	525
ENSMUSG00000033726	2184
ENSMUSG000000337203	9635
ENSMUSG000000513432	6124
ENSMUSG00000076012	82
ENSMUSG00000141180	768
ENSMUSG00000068302	1602
ENSMUSG000000337064	5849
ENSMUSG000000300080	2039
ENSMUSG00000030007	6778
ENSMUSG000000470136	6680
ENSMUSG00000071341	2148
ENSMUSG00000139425	1512
ENSMUSG00000107410	469
ENSMUSG00000063810	20273
ENSMUSG00000107370	2298
ENSMUSG00000107278	3588
ENSMUSG00000089694	1822
ENSMUSG00000090256	2166
ENSMUSG000000512620	3134
ENSMUSG00002075608	95
ENSMUSG00000134474	1344
ENSMUSG00000090098	2290
ENSMUSG00000119306	95
ENSMUSG00000121380	1513
ENSMUSG00000079495	1698
ENSMUSG00000079494	986
ENSMUSG00000030004	1123
ENSMUSG00000134613	3180
ENSMUSG000000400780	480
ENSMUSG00000134652	3511
ENSMUSG00000134689	2788
ENSMUSG00000033634	3301
ENSMUSG00000106784	458
ENSMUSG000000682992	3223
ENSMUSG000000571032	1345
ENSMUSG000000542264	5355
ENSMUSG00000106965	844
ENSMUSG00000127733	1071
ENSMUSG00000089634	699
ENSMUSG00000107203	777
ENSMUSG000000300026	8754
ENSMUSG00000107230	3662
ENSMUSG00000123509	4273
ENSMUSG00000123594	957
ENSMUSG00000030001	836
ENSMUSG000000300001	10139
ENSMUSG00000107927	1834
ENSMUSG00000107842	1930
ENSMUSG00000107857	739
ENSMUSG000000299995	6490
ENSMUSG00000107745	2360
ENSMUSG00000098175	1008
ENSMUSG00000143433	706
ENSMUSG00000072940	210
ENSMUSG00000107819	933
ENSMUSG00000120960	1422
ENSMUSG00000057497	2702
ENSMUSG00000057278	1570
ENSMUSG00000107509	627
ENSMUSG00000122860	622
ENSMUSG000000299985	4932
ENSMUSG000000713372	15750
ENSMUSG00000107539	798
ENSMUSG00000122995	1158
ENSMUSG000000466797	4092
ENSMUSG00000085589	2761
ENSMUSG00000101655	3899
ENSMUSG00000125638	1003
ENSMUSG00000101210	3156
ENSMUSG00000100174	1757
ENSMUSG00000141220	423
ENSMUSG00000107689	879
ENSMUSG00000051695	1830
ENSMUSG000000970480	8252
ENSMUSG00000133845	600
ENSMUSG00002075168	62
ENSMUSG00000133802	770
ENSMUSG00000108059	2175
ENSMUSG00000133683	551
ENSMUSG00000133885	353
ENSMUSG00000133763	513
ENSMUSG00000033508	1547
ENSMUSG00000135898	456
ENSMUSG000000011560	7072
ENSMUSG00000108291	2364
ENSMUSG00000130765	707
ENSMUSG000000011584	1837
ENSMUSG00000108197	606
ENSMUSG000000011574	6493
ENSMUSG00000131716	561
ENSMUSG00000107961	1539
ENSMUSG000000299948	4645
ENSMUSG00000141018	333
ENSMUSG00000100164	1448
ENSMUSG000000572305	21453
ENSMUSG00000108216	1580
ENSMUSG00000108152	1691
ENSMUSG00000107576	1802
ENSMUSG00000107688	649
ENSMUSG000000299937	4822
ENSMUSG00000142991	650
ENSMUSG000000299925	10072
ENSMUSG00000090891	2415
ENSMUSG00000134552	2876
ENSMUSG00000134593	1170
ENSMUSG000000334203	9537
ENSMUSG00000108195	2112
ENSMUSG00000143765	616
ENSMUSG00000107436	2066
ENSMUSG00000107865	3359
ENSMUSG00000108006	705
ENSMUSG00002074885	112
ENSMUSG00000142751	780
ENSMUSG00000107780	782
ENSMUSG00000108143	2109
ENSMUSG00000030050	1250
ENSMUSG00000030049	788
ENSMUSG00000030048	856
ENSMUSG00000134299	1394
ENSMUSG00000124415	790
ENSMUSG00000030046	4490
ENSMUSG000000300475	4434
ENSMUSG00000139696	2078
ENSMUSG00000108184	2636
ENSMUSG000000494090	4230
ENSMUSG00000108118	3369
ENSMUSG000000300511	5925
ENSMUSG00000137417	752
ENSMUSG00000107593	1889
ENSMUSG00000121511	3871
ENSMUSG000000713324	381
ENSMUSG00000089997	3681
ENSMUSG00000108079	3136
ENSMUSG000000682632	4053
ENSMUSG00000068262	1209
ENSMUSG00000107849	776
ENSMUSG00000030054	881
ENSMUSG000000300557	5526
ENSMUSG00000107928	5148
ENSMUSG00000108064	3158
ENSMUSG00000108120	865
ENSMUSG00000030056	6732
ENSMUSG00000108042	2593
ENSMUSG000000300576	3036
ENSMUSG00000123497	716
ENSMUSG00000107798	1098
ENSMUSG000000300588	11011
ENSMUSG00000097763	1682
ENSMUSG000000300605	2445
ENSMUSG00000068689	414
ENSMUSG00000044927	1217
ENSMUSG00000084950	5486
ENSMUSG00002076518	128
ENSMUSG00000128100	1265
ENSMUSG00000108049	3539
ENSMUSG00000128181	536
ENSMUSG00000108227	1044
ENSMUSG000000794770	2610
ENSMUSG00000128138	289
ENSMUSG00000127995	2048
ENSMUSG00000108268	1929
ENSMUSG00000128060	1182
ENSMUSG00000121170	851
ENSMUSG00000030062	4512
ENSMUSG00000099095	131
ENSMUSG00000143790	2391
ENSMUSG00000108010	6795
ENSMUSG00000120157	1747
ENSMUSG000000150535	5398
ENSMUSG00000139270	696
ENSMUSG00000107776	258
ENSMUSG00000128579	939
ENSMUSG00000048206	1411
ENSMUSG000000470460	957
ENSMUSG00000127350	796
ENSMUSG00000137973	1104
ENSMUSG000000332160	2801
ENSMUSG00000107472	465
ENSMUSG00002075885	325
ENSMUSG00000107561	742
ENSMUSG00000142426	984
ENSMUSG00000130950	283
ENSMUSG000000300796	1899
ENSMUSG000000300825	6732
ENSMUSG00000107659	549
ENSMUSG00000107698	995
ENSMUSG000000331823	9381
ENSMUSG00000130515	2822
ENSMUSG00000097730	4706
ENSMUSG000000331748	5077
ENSMUSG00000107624	3173
ENSMUSG00000107835	2889
ENSMUSG00000107719	3122
ENSMUSG00000107966	3773
ENSMUSG00000141730	680
ENSMUSG000000300832	4862
ENSMUSG00000134364	929
ENSMUSG000000331524	5749
ENSMUSG00000085828	3118
ENSMUSG00000132156	492
ENSMUSG00000107432	523
ENSMUSG00000002870	6956
ENSMUSG00000126399	412
ENSMUSG00000125419	609
ENSMUSG000000028715	4171
ENSMUSG00000125301	442
ENSMUSG00000107676	2930
ENSMUSG00000125259	664
ENSMUSG00000125188	3094
ENSMUSG00000125223	755
ENSMUSG00000125380	1357
ENSMUSG00000125464	478
ENSMUSG00000125341	877
ENSMUSG00000128120	817
ENSMUSG00000128158	617
ENSMUSG000000554035	2879
ENSMUSG00000090254	2892
ENSMUSG00000128428	407
ENSMUSG00000140253	1007
ENSMUSG00000090013	1695
ENSMUSG00000108221	307
ENSMUSG00000060416	2076
ENSMUSG00000125130	1322
ENSMUSG00002076033	135
ENSMUSG00000107732	960
ENSMUSG00000107622	4690
ENSMUSG00000141224	1416
ENSMUSG00000141262	761
ENSMUSG00000097816	6122
ENSMUSG000000300843	9054
ENSMUSG00000107570	1424
ENSMUSG000000300867	2529
ENSMUSG00000130479	1032
ENSMUSG00000107680	617
ENSMUSG00000130521	543
ENSMUSG00000133376	529
ENSMUSG000000008115	2836
ENSMUSG00000100128	799
ENSMUSG00000096051	3011
ENSMUSG00000094586	1536
ENSMUSG00000092311	840
ENSMUSG00000121325	3276
ENSMUSG00000092237	985
ENSMUSG00000068232	4198
ENSMUSG00000068231	12854
ENSMUSG00000068234	2162
ENSMUSG00000092228	942
ENSMUSG00000044248	3445
ENSMUSG00000061653	13338
ENSMUSG00000092303	785
ENSMUSG00000060724	6792
ENSMUSG00000057592	909
ENSMUSG00000092450	238
ENSMUSG00000092588	172
ENSMUSG00000122332	475
ENSMUSG00000095932	6276
ENSMUSG00000094553	2240
