Geneid	Length
ENSMUSG00000112216	2409
ENSMUSG00000112470	491
ENSMUSG00000125121	584
ENSMUSG00000126083	588
ENSMUSG00000037762	2611.11
ENSMUSG00000102896	350
ENSMUSG00000136587	340
ENSMUSG00000136717	1037
ENSMUSG00000133720	1024.67
ENSMUSG00002075077	57
ENSMUSG00000048070	4200
ENSMUSG00000112500	633.542
ENSMUSG00000143525	184
ENSMUSG00000112458	1147.5
ENSMUSG00000113485	503
ENSMUSG00002075608	95
ENSMUSG00000123022	335
ENSMUSG00000112711	1135.75
ENSMUSG000000527985	3114
ENSMUSG00000121721	1232
ENSMUSG00000128842	437
ENSMUSG000000572467	999.764
ENSMUSG00000089987	571
ENSMUSG00000120638	547.667
ENSMUSG000000201832	3688.67
ENSMUSG000000629601	5924
ENSMUSG00000112329	358
ENSMUSG00000136214	322
ENSMUSG00000112344	479
ENSMUSG00000095826	499
ENSMUSG00000136887	315
ENSMUSG00000069516	1316
ENSMUSG00000118212	819.25
ENSMUSG00000135464	1100
ENSMUSG00000097700	601
ENSMUSG00000078430	252
ENSMUSG00000086072	382
ENSMUSG000000201773	1133
ENSMUSG00000088146	136
ENSMUSG00000124587	511.5
ENSMUSG000000618166	715.517
ENSMUSG00000143078	516
ENSMUSG00000133598	549
ENSMUSG000000386073	1192
ENSMUSG00002074987	77
ENSMUSG00000124833	1083
ENSMUSG00000133923	840.5
ENSMUSG00000128429	582.333
ENSMUSG00000135261	2519
ENSMUSG00000139811	679
ENSMUSG00000113260	1995
ENSMUSG00000129357	979
ENSMUSG00000136466	613
ENSMUSG00000034024	1905.21
ENSMUSG00000139389	458
ENSMUSG000000280324	2621.24
ENSMUSG00000060187	1428
ENSMUSG00000112242	1031
ENSMUSG00000020169	2719
ENSMUSG000000015213	3309.33
ENSMUSG00000111966	443
ENSMUSG00000112627	1529.94
ENSMUSG00002075093	110
ENSMUSG00000120959	1054
ENSMUSG00000034057	3164
ENSMUSG00000040729	2963
ENSMUSG00000124607	839.5
ENSMUSG00000136745	657
ENSMUSG00000020164	665.333
ENSMUSG00000114242	1052.33
ENSMUSG00000123461	656
ENSMUSG00000065086	137
ENSMUSG00000132048	599
ENSMUSG00000094584	1453
ENSMUSG00000132123	711.667
ENSMUSG00000074734	1110
ENSMUSG00000126151	768.5
ENSMUSG00000081987	493
ENSMUSG00000111820	1734
ENSMUSG00000132486	389
ENSMUSG00000115539	620
ENSMUSG00000095889	351
ENSMUSG00000110304	2854.5
ENSMUSG00000136260	918.5
ENSMUSG00000101741	989
ENSMUSG00000085452	615.143
ENSMUSG00000092210	1001
ENSMUSG000000201406	4714
ENSMUSG00000113146	1141
ENSMUSG000000030514	1901
ENSMUSG00000035164	6346.73
ENSMUSG00000112822	3135
ENSMUSG000000341631	3660.5
ENSMUSG00000118204	991
ENSMUSG000000459323	3292.4
ENSMUSG00000020137	2615.47
ENSMUSG000000227047	2613.54
ENSMUSG00000102667	495
ENSMUSG000000425403	1509.72
ENSMUSG00000140197	553.5
ENSMUSG00000111964	400
ENSMUSG00000128482	837.667
ENSMUSG00000006764	2626
ENSMUSG000000682064	1994.59
ENSMUSG00000112016	704.714
ENSMUSG00000084865	1489.24
ENSMUSG00000050663	6652
ENSMUSG00000129737	1307
ENSMUSG000000207926	2103.73
ENSMUSG00000114741	2077
ENSMUSG00000112921	2631
ENSMUSG00000104006	604
ENSMUSG00000136549	1147
ENSMUSG00000112750	469
ENSMUSG00000112767	506
ENSMUSG00000111979	2722
ENSMUSG00000112807	1603
ENSMUSG00000131976	663
ENSMUSG00000131172	943
ENSMUSG00000127648	2031
ENSMUSG00000064707	160
ENSMUSG00000140871	380
ENSMUSG00000100314	542
ENSMUSG00000112334	238
ENSMUSG00000084135	1039
ENSMUSG00000106484	1065
ENSMUSG00000065601	65
ENSMUSG00000090162	807
ENSMUSG000000202141	1498
ENSMUSG000000555610	4785
ENSMUSG00000138404	545
ENSMUSG00000067336	12876.6
ENSMUSG00000138363	622
ENSMUSG00000102180	298
ENSMUSG00002076536	95
ENSMUSG00000134687	841
ENSMUSG00000140400	374.2
ENSMUSG00000104684	2393
ENSMUSG00000112430	775.556
ENSMUSG00000025157	1466.44
ENSMUSG00000087108	392
ENSMUSG00000108438	553
ENSMUSG00000097082	622.417
ENSMUSG00000136529	399.25
ENSMUSG00000125908	955.833
ENSMUSG00000081731	485
ENSMUSG00000100113	741
ENSMUSG00000111997	583
ENSMUSG00000121708	1227
ENSMUSG00000143968	943.923
ENSMUSG00000112246	1189
ENSMUSG00000118378	2992
ENSMUSG00000120983	3174
ENSMUSG00000112642	853
ENSMUSG00000106629	431.029
ENSMUSG00000080536	122
ENSMUSG000000201896	7045.29
ENSMUSG00000137134	436
ENSMUSG00000123482	472.333
ENSMUSG00000089461	128
ENSMUSG00000037166	919.069
ENSMUSG00000122879	823
ENSMUSG00000101801	684.066
ENSMUSG00000139757	608.5
ENSMUSG00000060188	760
ENSMUSG00000112872	535
ENSMUSG00000112548	2154
ENSMUSG00000112595	431
ENSMUSG000000201819	5920.89
ENSMUSG00000044227	397
ENSMUSG00000123004	206
ENSMUSG00000058933	619
ENSMUSG00000098186	984
ENSMUSG00000112260	760
ENSMUSG00002075046	83
ENSMUSG00002075962	278
ENSMUSG00000099036	99
ENSMUSG00000135468	399.5
ENSMUSG00000138860	1063
ENSMUSG00000112532	3732
ENSMUSG00000079104	1720
ENSMUSG000000925282	3422
ENSMUSG00000112401	745
ENSMUSG00000082906	280
ENSMUSG00000112542	2280
ENSMUSG00000104787	429
ENSMUSG00000142667	416
ENSMUSG00000125440	865
ENSMUSG00000035916	7393
ENSMUSG00000131541	804.333
ENSMUSG00000113532	127
ENSMUSG00000143975	693
ENSMUSG00000018543	624
ENSMUSG00000035923	1263
ENSMUSG00002075236	129
ENSMUSG00000121339	1813
ENSMUSG00000134899	329.5
ENSMUSG00000112863	940
ENSMUSG00000046031	1094
ENSMUSG00000128772	800.5
ENSMUSG00000112443	874
ENSMUSG00002075357	110
ENSMUSG000000538256	5577.13
ENSMUSG00000051969	3100
ENSMUSG00000135766	620
ENSMUSG00000113852	2622
ENSMUSG00000140817	763
ENSMUSG00000056877	393
ENSMUSG00000135752	439
ENSMUSG00000074748	3566
ENSMUSG00000139478	353
ENSMUSG00000112523	871
ENSMUSG00000127894	996.833
ENSMUSG00002076481	132
ENSMUSG00000114279	524
ENSMUSG00000134587	561
ENSMUSG00000019897	2004.74
ENSMUSG00000128770	756.5
ENSMUSG00000112820	2330
ENSMUSG00000128167	987
ENSMUSG00000138462	490
ENSMUSG00000115785	1768
ENSMUSG000000360097	1360.72
ENSMUSG000000313516	3533
ENSMUSG00000134074	905
ENSMUSG00000143668	472.625
ENSMUSG00000112571	1510
ENSMUSG00000112900	1969
ENSMUSG00000044792	1932.72
ENSMUSG00000084399	976
ENSMUSG00000121697	2796
ENSMUSG00000094401	587
ENSMUSG00000128905	614
ENSMUSG00000077407	129
ENSMUSG000000562155	3633.02
ENSMUSG00000112044	273
ENSMUSG00000144081	396.181
ENSMUSG00000089019	105
ENSMUSG00000133064	597
ENSMUSG00000141606	279
ENSMUSG000000303018	2268.5
ENSMUSG00000099264	108
ENSMUSG00000088343	62
ENSMUSG00000100050	339
ENSMUSG00000108075	2095
ENSMUSG000000908541	1068
ENSMUSG00000110184	172
ENSMUSG000000917790	1056
ENSMUSG00000112403	117
ENSMUSG000000290608	2941.92
ENSMUSG00000064630	109
ENSMUSG000000269224	1489
ENSMUSG00000109119	3305
ENSMUSG00000112570	269
ENSMUSG00000112554	456
ENSMUSG00000067038	396
ENSMUSG00000064802	156
ENSMUSG00000098274	668.257
ENSMUSG00002075428	97
ENSMUSG00000107921	934
ENSMUSG00000098173	996
ENSMUSG00000120161	1057.01
ENSMUSG00000144038	1070
ENSMUSG00000112839	193
ENSMUSG00000112644	406
ENSMUSG00000069717	1145
ENSMUSG00000142035	813.462
ENSMUSG00000112636	537
ENSMUSG00000079415	1073
ENSMUSG00000125478	282
ENSMUSG00000112923	826
ENSMUSG00000104573	466
ENSMUSG00000144109	428
ENSMUSG00000086162	1025
ENSMUSG00000077528	133
ENSMUSG00000130579	503
ENSMUSG00000112221	247
ENSMUSG00000044617	5960
ENSMUSG000000317515	3689.13
ENSMUSG00000044921	5294
ENSMUSG00000107216	498
ENSMUSG00000098139	945
ENSMUSG000000272887	7564.85
ENSMUSG00000070383	3085
ENSMUSG00000112012	431
ENSMUSG00000111990	2132
ENSMUSG00000112342	2282
ENSMUSG00000127409	256
ENSMUSG00000031590	1034.84
ENSMUSG00000111931	787
ENSMUSG00000087723	132
ENSMUSG00000138781	1293
ENSMUSG00000125754	950
ENSMUSG00000111906	936
ENSMUSG00000132354	459
ENSMUSG00002075257	110
ENSMUSG00000112104	803.143
ENSMUSG00000090747	620
ENSMUSG00000085882	2408.72
ENSMUSG000000627430	2909
ENSMUSG00000135220	776
ENSMUSG000000131551	1376.88
ENSMUSG000000465671	2071.49
ENSMUSG00000112580	632
ENSMUSG00000137424	461.667
ENSMUSG00000143614	934
ENSMUSG00000112453	781
ENSMUSG00000104150	2370
ENSMUSG00000126853	1253
ENSMUSG00000069582	981
ENSMUSG00000112777	820
ENSMUSG00002075911	128
ENSMUSG00000088281	102
ENSMUSG00000091552	883
ENSMUSG00000112931	910
ENSMUSG00000088419	134
ENSMUSG00000112408	865
ENSMUSG00000112122	1113
ENSMUSG00000116848	1034
ENSMUSG00000122236	665
ENSMUSG00000129373	344
ENSMUSG00000076615	1748
ENSMUSG00000125322	922.4
ENSMUSG00000112245	726
ENSMUSG00000115500	165
ENSMUSG00000126827	186
ENSMUSG00002075807	110
ENSMUSG00000135305	731
ENSMUSG00000143918	199
ENSMUSG00000137635	442
ENSMUSG00000112463	649
ENSMUSG00000053113	2552
ENSMUSG00000112503	529
ENSMUSG00000103478	989.846
ENSMUSG00000112810	2023.74
ENSMUSG000000315940	1120
ENSMUSG00000113724	217
ENSMUSG00000124520	566.333
ENSMUSG00000139750	647
ENSMUSG00000124624	365
ENSMUSG00000054793	2161
ENSMUSG00000090665	1776
ENSMUSG00000044633	1767.05
ENSMUSG00000019960	2762.21
ENSMUSG00000120240	1842
ENSMUSG00000137014	621
ENSMUSG00000111923	1081.14
ENSMUSG00000112902	551.5
ENSMUSG00000112805	990
ENSMUSG00000089994	2635
ENSMUSG00000117465	1446.18
ENSMUSG00000090035	5089
ENSMUSG00000115211	581
ENSMUSG00000135262	583.427
ENSMUSG000000284973	3364.85
ENSMUSG00000103440	1561
ENSMUSG00000112346	835.65
ENSMUSG00000112660	1972
ENSMUSG000000199431	3412.96
ENSMUSG00002076076	109
ENSMUSG00000116872	2594
ENSMUSG00000136728	574.5
ENSMUSG000000404637	3809.36
ENSMUSG00000109999	640
ENSMUSG00000136687	957
ENSMUSG00000105923	1816.04
ENSMUSG00000112874	1514.6
ENSMUSG00000112457	235
ENSMUSG00000112896	577
ENSMUSG00000089097	128
ENSMUSG00000079183	1882
ENSMUSG00000112484	991.429
ENSMUSG00000086244	534.167
ENSMUSG00000105557	85
ENSMUSG00000116170	683
ENSMUSG00000123402	795.75
ENSMUSG00000111981	797
ENSMUSG00000112892	1077
ENSMUSG00000138292	429
ENSMUSG00000129757	528
ENSMUSG00000109842	485
ENSMUSG00000087072	396
ENSMUSG00000093227	84
ENSMUSG00000111924	903.5
ENSMUSG00000129038	766
ENSMUSG00000025383	1360
ENSMUSG00000121661	916.5
ENSMUSG00002076541	89
ENSMUSG00000112293	337
ENSMUSG00000130867	749
ENSMUSG00000107788	806
ENSMUSG00000133070	1142.5
ENSMUSG00000099397	742
ENSMUSG00000133505	904
ENSMUSG00000036478	2644.75
ENSMUSG000000360226	3479.22
ENSMUSG00000112354	1779.89
ENSMUSG00000094249	189
ENSMUSG00000120516	833.5
ENSMUSG00000065436	99
ENSMUSG00000075380	2271.5
ENSMUSG00000126364	1071.5
ENSMUSG00000126522	736.333
ENSMUSG00000116828	1271
ENSMUSG00000112762	991.262
ENSMUSG000000214926	1960
ENSMUSG00000130626	1943
ENSMUSG000000320971	5913.92
ENSMUSG00000096486	312
ENSMUSG00000112316	1758
ENSMUSG00000102859	1077
ENSMUSG00000130573	872
ENSMUSG00000142085	876.25
ENSMUSG000000297617	2499.36
ENSMUSG00000082361	2876
ENSMUSG00000111992	317
ENSMUSG000000093504	2409
ENSMUSG00000088575	102
ENSMUSG00000083677	401
ENSMUSG00000110353	1456
ENSMUSG00000099799	853
ENSMUSG00000112771	809.2
ENSMUSG00000018168	900.461
ENSMUSG000000307068	1248.84
ENSMUSG00000112289	504
ENSMUSG00000031904	1560.84
ENSMUSG00000112519	790
ENSMUSG00000130399	833.25
ENSMUSG00000112188	465
ENSMUSG00000112538	639.75
ENSMUSG000000275827	2609.35
ENSMUSG00000112439	1198
ENSMUSG00000144172	488
ENSMUSG00000074781	1871.67
ENSMUSG00000112725	295
ENSMUSG00000094021	1380
ENSMUSG00000139657	368
ENSMUSG00000098704	62
ENSMUSG00000120136	831
ENSMUSG00000123535	402
ENSMUSG00000143204	395
ENSMUSG00000123494	677
ENSMUSG00000032513	3906
ENSMUSG00000142226	515
ENSMUSG00000128319	589
ENSMUSG00000112277	546.667
ENSMUSG00000061650	1920
ENSMUSG000000031997	1693.51
ENSMUSG000000405694	5165
ENSMUSG00000129740	529.333
ENSMUSG00000129659	871
ENSMUSG00002075671	105
ENSMUSG00000129697	522
ENSMUSG00000110477	1575.5
ENSMUSG000000278836	3402.5
ENSMUSG00002076700	127
ENSMUSG00000105231	38
ENSMUSG00000083503	360
ENSMUSG00000135834	1008
ENSMUSG00000074785	6754.17
ENSMUSG00000112669	450
ENSMUSG000000260439	5564
ENSMUSG00000143664	1396
ENSMUSG00000112203	2915
ENSMUSG00000112473	257
ENSMUSG00000084150	563
ENSMUSG00000112477	707.5
ENSMUSG00000101679	658
ENSMUSG00000098544	63
ENSMUSG00000086269	2912
ENSMUSG000000294714	2214.31
ENSMUSG00000138237	587
ENSMUSG00000138157	206
ENSMUSG000000200239	3243.22
ENSMUSG00000053420	771
ENSMUSG00000065296	82
ENSMUSG00000110753	658
ENSMUSG00000020021	8044
ENSMUSG00000114086	862
ENSMUSG00002074904	140
ENSMUSG000000360997	3173.25
ENSMUSG00000097689	1367
ENSMUSG00000123879	545.5
ENSMUSG00000082117	2187
ENSMUSG00000086891	876
ENSMUSG00000090159	464
ENSMUSG00000020019	3646
ENSMUSG00000020018	861
ENSMUSG000000377955	5092.05
ENSMUSG00000015890	2421
ENSMUSG000000200175	851
ENSMUSG00000106599	352
ENSMUSG00000015889	1780.83
ENSMUSG00000142646	585
ENSMUSG00000098679	56
ENSMUSG00000107509	627
ENSMUSG00000142610	555
ENSMUSG00000062553	5078
ENSMUSG00000111316	184
ENSMUSG00000122581	484
ENSMUSG00000100106	2828
ENSMUSG000000200151	3613.65
ENSMUSG000000325715	4420.64
ENSMUSG00000141282	1317
ENSMUSG000000200140	4685.43
ENSMUSG00000111740	6181
ENSMUSG00000019988	3534
ENSMUSG00000125933	610
ENSMUSG000000450385	6217.28
ENSMUSG00000111121	280
ENSMUSG00000065574	76
ENSMUSG00000111604	739
ENSMUSG00000084391	380
ENSMUSG00000111776	691
ENSMUSG00000111104	471
ENSMUSG00000089002	135
ENSMUSG00000136210	778.667
ENSMUSG000000208921	1918.3
ENSMUSG00000101414	1471
ENSMUSG00000084199	302
ENSMUSG00002075375	162
ENSMUSG00000065524	100
ENSMUSG00000118315	992
ENSMUSG00000112117	1864.08
ENSMUSG00000136451	500
ENSMUSG00000073012	3662
ENSMUSG00000113341	925
ENSMUSG00000138478	504
ENSMUSG000000416241	2285.41
ENSMUSG00000140086	952.333
ENSMUSG00000143795	1073
ENSMUSG00000128267	1156
ENSMUSG00000111051	160
ENSMUSG00000139023	116
ENSMUSG00000135357	1208
ENSMUSG00000122223	413
ENSMUSG00000111591	382
ENSMUSG00000142458	484.75
ENSMUSG00000135384	302
ENSMUSG00000021749	934
ENSMUSG00000117477	1973
ENSMUSG00000126823	353
ENSMUSG00000113384	452
ENSMUSG00000111525	546
ENSMUSG00000132050	526
ENSMUSG00000123086	333
ENSMUSG00000082950	437
ENSMUSG000000254237	2709.39
ENSMUSG00000087966	103
ENSMUSG000000199793	6547.26
ENSMUSG00000128052	156
ENSMUSG00000139517	1110
ENSMUSG00000029372	1083
ENSMUSG00000143724	872.4
ENSMUSG00000128487	644
ENSMUSG00000088627	106
ENSMUSG00000131516	420.75
ENSMUSG00000020108	1755
ENSMUSG00000110343	1573
ENSMUSG000000585896	2262.71
ENSMUSG00000119673	107
ENSMUSG00000097383	733.73
ENSMUSG000000748022	6748
ENSMUSG00000123033	1537
ENSMUSG00000112282	1255
ENSMUSG00000127460	517
ENSMUSG00000135847	435
ENSMUSG00000122764	1618
ENSMUSG00000083752	1620
ENSMUSG000000202803	3251.99
ENSMUSG000000351898	3486.85
ENSMUSG00000123325	396
ENSMUSG00000142327	876
ENSMUSG00000114091	1880
ENSMUSG00000004356	4074.5
ENSMUSG00000120064	528
ENSMUSG000000609045	2060.35
ENSMUSG00000131640	641.667
ENSMUSG00000112467	445
ENSMUSG000000043597	1513.75
ENSMUSG00000080669	85
ENSMUSG00000119256	132
ENSMUSG00000134798	1565
ENSMUSG00000112869	483
ENSMUSG000000200619	2759.54
ENSMUSG00000087429	403
ENSMUSG00000088232	132
ENSMUSG00000109866	2722
ENSMUSG000000353117	5390
ENSMUSG00000128890	492.667
ENSMUSG00000112715	320
ENSMUSG00000092298	655
ENSMUSG000000710723	1915.76
ENSMUSG00000112259	2349
ENSMUSG00000114927	253
ENSMUSG00000113681	292
ENSMUSG000000544264	688.047
ENSMUSG000000353517	1268.42
ENSMUSG00000083541	290
ENSMUSG00000141208	450.5
ENSMUSG00000112932	1627
ENSMUSG00000127665	1135
ENSMUSG00000104065	401
ENSMUSG00000112183	950
ENSMUSG000000200539	3206.6
ENSMUSG00000127407	422
ENSMUSG000000258692	1424.13
ENSMUSG00000100405	117
ENSMUSG00000127447	427
ENSMUSG00000114025	1214
ENSMUSG000000589340	755.724
ENSMUSG000000416748	1568.23
ENSMUSG00000112536	452
ENSMUSG00000142732	1150.5
ENSMUSG00000131530	841
ENSMUSG00000051678	2497.99
ENSMUSG00000105500	700
ENSMUSG00000131761	1001
ENSMUSG000000200520	2481
ENSMUSG00000136510	499
ENSMUSG00000119409	107
ENSMUSG00000112213	1363
ENSMUSG00000089775	3238
ENSMUSG00000089959	1157
ENSMUSG00000054027	5952
ENSMUSG00000123228	282
ENSMUSG00000131659	1131
ENSMUSG00000077495	134
ENSMUSG00000112743	1254
ENSMUSG000000435494	1752.67
ENSMUSG00000059674	3489
ENSMUSG00000084899	421
ENSMUSG00000112666	2157.3
ENSMUSG00000098280	59
ENSMUSG00000090308	1423
ENSMUSG00000106237	485
ENSMUSG00000125500	693.857
ENSMUSG00000112359	1391
ENSMUSG00000107094	2490
ENSMUSG00000112565	277
ENSMUSG00000101199	602
ENSMUSG000000202164	955
ENSMUSG00000112834	1147
ENSMUSG00000112638	178
ENSMUSG00000112010	526
ENSMUSG00000091990	425
ENSMUSG00000112268	226
ENSMUSG00000112579	1204
ENSMUSG00000112224	673.4
ENSMUSG00000112586	1726
ENSMUSG00000112493	1047.33
ENSMUSG00000114549	1621
ENSMUSG00000086245	3754
ENSMUSG000000420425	3767.65
ENSMUSG00000134325	825
ENSMUSG00000077265	104
ENSMUSG000000501083	2714
ENSMUSG00000023083	1113
ENSMUSG00000129623	340
ENSMUSG000000355291	3587.53
ENSMUSG00000085996	1665
ENSMUSG00000112836	1391
ENSMUSG00000112867	184
ENSMUSG000000386859	2565.87
ENSMUSG00000092313	423
ENSMUSG00000123306	665
ENSMUSG00000044061	2658
ENSMUSG00000112318	1445
ENSMUSG00000123265	2296
ENSMUSG00000111884	982
ENSMUSG00000102553	3964
ENSMUSG00000111996	1177
ENSMUSG00000135282	1703
ENSMUSG00000125345	385.667
ENSMUSG00000111891	1498
ENSMUSG00000088255	144
ENSMUSG00000124424	701
ENSMUSG00000142109	766
ENSMUSG00000112479	1345
ENSMUSG00000082574	2501
ENSMUSG00000111609	1446
ENSMUSG00000132664	1600
ENSMUSG000000200426	4934.43
ENSMUSG000000223090	4260
ENSMUSG00000137786	613.143
ENSMUSG00002075019	104
ENSMUSG00000133264	819
ENSMUSG00000093017	85
ENSMUSG00000087085	1138.71
ENSMUSG00000128508	679.007
ENSMUSG00000060935	3596.67
ENSMUSG00000118461	464
ENSMUSG000000356206	3011.63
ENSMUSG00000112903	839
ENSMUSG00000123858	1077.53
ENSMUSG00000123938	840.5
ENSMUSG00000132723	533
ENSMUSG000000613067	2375.86
ENSMUSG00000045871	4240
ENSMUSG00000034453	4975
ENSMUSG00000143506	710.5
ENSMUSG00000138977	374
ENSMUSG00000020034	2663.1
ENSMUSG00000138934	1049
ENSMUSG00000097076	1273.67
ENSMUSG00000046841	3089
ENSMUSG00000111514	755
ENSMUSG00000103884	1164
ENSMUSG00000111478	238
ENSMUSG00000124187	576
ENSMUSG00000111487	753
ENSMUSG00000115155	1973
ENSMUSG00000020033	1510.5
ENSMUSG00000087568	554.667
ENSMUSG00000111539	2415
ENSMUSG00000111583	2129.97
ENSMUSG00002076344	96
ENSMUSG00000132694	211
ENSMUSG00000135062	572
ENSMUSG00000113770	905.31
ENSMUSG000000336881	724
ENSMUSG00000136014	596
ENSMUSG00000131251	416.5
ENSMUSG00000111875	459
ENSMUSG00000089934	578
ENSMUSG00000134496	1314.25
ENSMUSG00000111524	577
ENSMUSG00000133328	600
ENSMUSG00000100483	694.5
ENSMUSG000000712653	706
ENSMUSG00000111049	2713
ENSMUSG00000142413	698.5
ENSMUSG00000112133	277
ENSMUSG00000130063	665
ENSMUSG00000134349	371
ENSMUSG00000116840	1853
ENSMUSG000000008237	3547.87
ENSMUSG00000034560	5050.69
ENSMUSG00000097746	3430.8
ENSMUSG00000142918	706
ENSMUSG00000128113	895
ENSMUSG00000129523	352
ENSMUSG00000138486	652.667
ENSMUSG00000127322	468
ENSMUSG00000099543	582
ENSMUSG00000099891	398
ENSMUSG00000109864	1305
ENSMUSG00000134604	465
ENSMUSG000000202502	3156.44
ENSMUSG00002074940	104
ENSMUSG00000089182	157
ENSMUSG00000134643	1362
ENSMUSG00000041566	3700
ENSMUSG00000112107	162
ENSMUSG000000202489	2350.37
ENSMUSG00000127267	770
ENSMUSG000000633202	699.368
ENSMUSG00000141108	1820.5
ENSMUSG00000113056	1090
ENSMUSG00000094683	1258
ENSMUSG00000143083	251
ENSMUSG00000131218	853.5
ENSMUSG00000111930	151
ENSMUSG00000089766	980.931
ENSMUSG000000629316	2104
ENSMUSG00000118748	132
ENSMUSG00000135629	452.75
ENSMUSG00000061371	1905.36
ENSMUSG00000112790	2758
ENSMUSG00000073627	2180.74
ENSMUSG00000111883	1775.62
ENSMUSG00000112502	320
ENSMUSG000000480120	3260.71
ENSMUSG00000111985	477
ENSMUSG00000066158	923.2
ENSMUSG00000143481	1882.61
ENSMUSG00000115460	691.333
ENSMUSG00000132472	1845
ENSMUSG00000143018	949
ENSMUSG00000112196	463
ENSMUSG00000116290	693.222
ENSMUSG00000086478	835.667
ENSMUSG00000130922	624
ENSMUSG00000094622	2243.09
ENSMUSG00000077652	167
ENSMUSG00000133552	1621
ENSMUSG00000112339	331
ENSMUSG000000214618	2256.35
ENSMUSG00000096795	2084.9
ENSMUSG00000100338	770
ENSMUSG00000096856	2361.55
ENSMUSG000000347583	1067.81
ENSMUSG00000090034	666
ENSMUSG00000097439	526.154
ENSMUSG00000113664	498
ENSMUSG00000143374	407
ENSMUSG00000105518	446
ENSMUSG00000126068	1192
ENSMUSG000000544521	1244.72
ENSMUSG00000102600	2287
ENSMUSG00000034781	3404.46
ENSMUSG00002074981	97
ENSMUSG000000217790	4248.79
ENSMUSG00000082828	294
ENSMUSG000000398415	2023.82
ENSMUSG00000138984	1107
ENSMUSG00000085624	451
ENSMUSG00000085894	993.666
ENSMUSG000000202357	2298.84
ENSMUSG00000116532	602
ENSMUSG00000090230	798
ENSMUSG000000640374	2193.22
ENSMUSG000000349028	3892.92
ENSMUSG00000092781	91
ENSMUSG00000084138	204
ENSMUSG00000120785	947
ENSMUSG00000034932	603.338
ENSMUSG000000552047	7853.2
ENSMUSG000000349744	1248.66
ENSMUSG00000090284	673.5
ENSMUSG00000053603	1245
ENSMUSG00002075140	108
ENSMUSG00000064441	64
ENSMUSG00000116685	150
ENSMUSG00000087364	2837
ENSMUSG000000349941	3079.49
ENSMUSG000000175486	4303
ENSMUSG00000077212	80
ENSMUSG000000350116	2735.67
ENSMUSG00000125523	770
ENSMUSG00000125979	543
ENSMUSG000000382243	2179
ENSMUSG000000350279	1587.54
ENSMUSG00000114544	234
ENSMUSG00000035041	1981.78
ENSMUSG00000139895	1243
ENSMUSG000000468225	3630.07
ENSMUSG000000233417	2421
ENSMUSG00000129680	608
ENSMUSG00000087114	719.644
ENSMUSG00000108141	529
ENSMUSG000000488330	4606.36
ENSMUSG00000129556	984
ENSMUSG00000083808	257
ENSMUSG00000141586	303
ENSMUSG00000117537	283
ENSMUSG00000037583	1132
ENSMUSG00000124778	1595
ENSMUSG00000082966	384
ENSMUSG00000020219	645.894
ENSMUSG00000138744	918
ENSMUSG00000144031	240
ENSMUSG000000457670	4652
ENSMUSG00000073427	1042.75
ENSMUSG00000069962	615
ENSMUSG00000035262	1670
ENSMUSG000000202116	1985.08
ENSMUSG00000136768	811
ENSMUSG00002075082	271
ENSMUSG00000117821	1129
ENSMUSG00000092325	619
ENSMUSG000000615895	4238.82
ENSMUSG00000083393	434
ENSMUSG00000020198	4343.44
ENSMUSG000000385635	3075.62
ENSMUSG00000124265	710.5
ENSMUSG00000132276	416
ENSMUSG00000140824	244
ENSMUSG00000078759	419
ENSMUSG000000548925	2190
ENSMUSG00000125746	454.722
ENSMUSG00000130888	1244
ENSMUSG00000099283	70
ENSMUSG000000353700	4516
ENSMUSG00000100201	409
ENSMUSG00000125789	387
ENSMUSG00000094849	380
ENSMUSG000000033465	1468
ENSMUSG00000121138	1927
ENSMUSG00000125458	1351
ENSMUSG00000088168	164
ENSMUSG00000139362	1107
ENSMUSG000000033410	4412
ENSMUSG00000137953	1243
ENSMUSG00002076504	104
ENSMUSG00000131493	361.5
ENSMUSG00000132484	434
ENSMUSG00000134745	563
ENSMUSG00000135159	123
ENSMUSG00000083227	354
ENSMUSG00000007836	2678
ENSMUSG00000129131	1293
ENSMUSG00000120165	1131.85
ENSMUSG000000201675	2487.96
ENSMUSG00000113573	743.333
ENSMUSG00000101590	222
ENSMUSG00000099842	480
ENSMUSG000000354785	1510.48
ENSMUSG00000110269	853
ENSMUSG00000143572	1070
ENSMUSG000000486962	3266
ENSMUSG00000124147	520
ENSMUSG00000112648	386
ENSMUSG00000085712	953
ENSMUSG000000331705	4726
ENSMUSG00000087432	339
ENSMUSG000000201315	1522.94
ENSMUSG000000201354	7801.09
ENSMUSG000000587935	7944.17
ENSMUSG00000087672	462
ENSMUSG00000064916	102
ENSMUSG00000110081	640
ENSMUSG00000098672	69
